DataY,AnimalID,RecDate,NovelDay,Environ,StimIntensity,BehType,StimCond
-0.0975101724822016,21,201014,1,2,1,1,0
-0.343795427604187,21,201014,1,2,1,1,0
0.452323604085534,21,201014,1,2,1,1,0
-0.487517064244343,21,201014,1,2,1,1,0
-0.549528221644805,21,201014,1,2,1,1,0
-0.0810288103767526,21,201014,1,2,1,1,0
0.0871328612070914,21,201014,1,2,1,1,0
0.151298822868067,21,201014,1,2,1,1,0
-0.213092776153764,21,201014,1,2,1,1,0
-0.0946154207392594,21,201014,1,2,1,1,0
-0.0262945543499872,21,201014,1,2,1,1,0
0.164081428765629,21,201014,1,2,1,1,0
0.0518374527053566,21,201014,1,2,1,1,0
-0.302951869713161,21,201014,1,2,1,1,0
-0.23928264293669,21,201014,1,2,1,1,0
-0.0192633016258429,21,201014,1,2,1,1,0
-0.385270744980214,21,201014,1,2,1,1,0
0.119092977738598,21,201014,1,2,1,1,0
-0.497603442356636,21,201014,1,2,1,1,0
-0.395582335791242,21,201014,1,2,1,1,0
-0.403001386481441,21,201014,1,2,1,1,0
-0.0728497533120515,21,201014,1,2,1,1,0
0.319066948541169,21,201014,1,2,1,1,0
-0.456155768618673,21,201014,1,2,1,1,0
-0.0896530502223498,21,201014,1,2,1,1,0
-0.387353809818398,21,201014,1,2,1,1,0
0.0202969828255432,21,201014,1,2,1,1,0
0.104071244446009,21,201014,1,2,1,1,0
-0.0106140777248623,21,201014,1,2,1,1,0
-0.126638018218768,21,201014,1,2,1,1,0
-0.0101546802445937,21,201014,1,2,1,1,0
-0.0475324072653848,21,201014,1,2,1,1,0
-0.0630271864090023,21,201014,1,2,1,1,0
-0.0018987461432654,21,201014,1,2,1,1,0
-0.24640065281447,21,201014,1,2,1,1,0
-0.201153250123168,21,201014,1,2,1,1,0
-0.20680218758247,21,201014,1,2,1,1,0
-0.0481413092295311,21,201014,1,2,1,1,0
-0.0677545248155136,21,201014,1,2,1,1,0
-0.216277654484192,21,201014,1,2,1,1,0
0.0365117975956815,21,201014,1,2,1,1,0
-0.0923056776443587,21,201014,1,2,1,1,0
-0.143851142983648,21,201014,1,2,1,1,0
-0.335784514747077,21,201014,1,2,1,1,0
-0.316458077356632,21,201014,1,2,1,1,0
0.0291373830151333,21,201014,1,2,1,1,0
-0.0684200841349799,21,201014,1,2,1,1,0
-0.255221114167319,21,201014,1,2,1,1,0
-0.183301171867467,21,201014,1,2,1,1,0
-0.165654882971507,21,201014,1,2,1,1,0
-0.023707720514279,21,201015,2,2,1,1,0
-0.0796628666552034,21,201015,2,2,1,1,0
-0.36030695694823,21,201015,2,2,1,1,0
-0.212803675193744,21,201015,2,2,1,1,0
-0.451601368974462,21,201015,2,2,1,1,0
-0.0661581987948074,21,201015,2,2,1,1,0
-0.257269675401883,21,201015,2,2,1,1,0
-0.0536222837263523,21,201015,2,2,1,1,0
0.31679252068398,21,201015,2,2,1,1,0
-0.152134228834027,21,201015,2,2,1,1,0
-0.518501961562487,21,201015,2,2,1,1,0
-0.127588803489219,21,201015,2,2,1,1,0
-0.403608731783312,21,201015,2,2,1,1,0
0.353963913005212,21,201015,2,2,1,1,0
0.00262435887350081,21,201015,2,2,1,1,0
-0.284867935279271,21,201015,2,2,1,1,0
0.0479956083322529,21,201015,2,2,1,1,0
0.0729803956897965,21,201015,2,2,1,1,0
-0.118363369617699,21,201015,2,2,1,1,0
-0.180870035847445,21,201015,2,2,1,1,0
-0.360647800920464,21,201015,2,2,1,1,0
-0.438285286540308,21,201015,2,2,1,1,0
-0.227954103899548,21,201015,2,2,1,1,0
-0.451891385317236,21,201015,2,2,1,1,0
0.0135238472966587,21,201015,2,2,1,1,0
-0.0396468209218945,21,201015,2,2,1,1,0
-0.133757761343355,21,201015,2,2,1,1,0
-0.138778510938768,21,201015,2,2,1,1,0
-0.0425665272503377,21,201015,2,2,1,1,0
-0.397090271503501,21,201015,2,2,1,1,0
-0.0851868167893525,21,201015,2,2,1,1,0
-0.167734938684697,21,201015,2,2,1,1,0
-0.421390089512743,21,201015,2,2,1,1,0
-0.192677821530946,21,201015,2,2,1,1,0
-0.103591359835316,21,201015,2,2,1,1,0
-0.20652555627598,21,201015,2,2,1,1,0
-0.0833639309033049,21,201015,2,2,1,1,0
-0.358059151310109,21,201015,2,2,1,1,0
-0.449605242589995,21,201015,2,2,1,1,0
-0.110024290385401,21,201015,2,2,1,1,0
0.0710813336439357,21,201015,2,2,1,1,0
-0.387975970740684,21,201015,2,2,1,1,0
-0.0136360178532772,21,201015,2,2,1,1,0
-0.407434442147895,21,201015,2,2,1,1,0
-0.260527262505306,21,201015,2,2,1,1,0
-0.155349000539314,21,201015,2,2,1,1,0
-0.349793176709704,21,201015,2,2,1,1,0
-0.532801942964623,21,201015,2,2,1,1,0
-0.284212769460581,21,201015,2,2,1,1,0
-0.567281925475894,21,201015,2,2,1,1,0
-0.548270506164867,21,201015,2,2,1,1,0
-0.227321313648608,21,201015,2,2,1,1,0
-0.12553913278194,21,201015,2,2,1,1,0
-0.023707720514279,21,201015,2,2,1,1,0
-0.0796628666552034,21,201015,2,2,1,1,0
-0.36030695694823,21,201015,2,2,1,1,0
-0.212803675193744,21,201015,2,2,1,1,0
-0.451601368974462,21,201015,2,2,1,1,0
-0.0661581987948074,21,201015,2,2,1,1,0
-0.257269675401883,21,201015,2,2,1,1,0
-0.0536222837263523,21,201015,2,2,1,1,0
0.31679252068398,21,201015,2,2,1,1,0
-0.152134228834027,21,201015,2,2,1,1,0
-0.518501961562487,21,201015,2,2,1,1,0
-0.127588803489219,21,201015,2,2,1,1,0
-0.403608731783312,21,201015,2,2,1,1,0
0.353963913005212,21,201015,2,2,1,1,0
0.00262435887350081,21,201015,2,2,1,1,0
-0.284867935279271,21,201015,2,2,1,1,0
0.0479956083322529,21,201015,2,2,1,1,0
0.0729803956897965,21,201015,2,2,1,1,0
-0.118363369617699,21,201015,2,2,1,1,0
-0.180870035847445,21,201015,2,2,1,1,0
-0.360647800920464,21,201015,2,2,1,1,0
-0.438285286540308,21,201015,2,2,1,1,0
-0.227954103899548,21,201015,2,2,1,1,0
-0.451891385317236,21,201015,2,2,1,1,0
0.0135238472966587,21,201015,2,2,1,1,0
-0.0396468209218945,21,201015,2,2,1,1,0
-0.133757761343355,21,201015,2,2,1,1,0
-0.138778510938768,21,201015,2,2,1,1,0
-0.0425665272503377,21,201015,2,2,1,1,0
-0.397090271503501,21,201015,2,2,1,1,0
-0.0851868167893525,21,201015,2,2,1,1,0
-0.167734938684697,21,201015,2,2,1,1,0
-0.421390089512743,21,201015,2,2,1,1,0
-0.192677821530946,21,201015,2,2,1,1,0
-0.103591359835316,21,201015,2,2,1,1,0
-0.20652555627598,21,201015,2,2,1,1,0
-0.0833639309033049,21,201015,2,2,1,1,0
-0.358059151310109,21,201015,2,2,1,1,0
-0.449605242589995,21,201015,2,2,1,1,0
-0.110024290385401,21,201015,2,2,1,1,0
-0.115223836289712,21,201016,3,2,1,1,0
-0.128005876895285,21,201016,3,2,1,1,0
0.131539207004798,21,201016,3,2,1,1,0
-0.155375316965285,21,201016,3,2,1,1,0
0.0178510056486398,21,201016,3,2,1,1,0
-0.59129980268975,21,201016,3,2,1,1,0
0.0287589441759358,21,201016,3,2,1,1,0
-0.393548246896184,21,201016,3,2,1,1,0
-0.0137900737511183,21,201016,3,2,1,1,0
-0.461357485139519,21,201016,3,2,1,1,0
-0.182597773278408,21,201016,3,2,1,1,0
0.29657947488697,21,201016,3,2,1,1,0
-0.233462008153961,21,201016,3,2,1,1,0
-0.152525371564921,21,201016,3,2,1,1,0
-0.501279160296189,21,201016,3,2,1,1,0
-0.289752241733695,21,201016,3,2,1,1,0
-0.0644777974834158,21,201016,3,2,1,1,0
-0.210330617273068,21,201016,3,2,1,1,0
-0.392090205855566,21,201016,3,2,1,1,0
-0.345662015855651,21,201016,3,2,1,1,0
-0.0736453777331141,21,201016,3,2,1,1,0
0.234291962017447,21,201016,3,2,1,1,0
-0.156642301916756,21,201016,3,2,1,1,0
0.0506129063677292,21,201016,3,2,1,1,0
-0.321691869161729,21,201016,3,2,1,1,0
-0.0937255901601962,21,201016,3,2,1,1,0
-0.0731225809105118,21,201016,3,2,1,1,0
-0.36938496806461,21,201016,3,2,1,1,0
0.053809498928746,21,201016,3,2,1,1,0
0.154152862680982,21,201016,3,2,1,1,0
-0.200641414824925,21,201016,3,2,1,1,0
-0.191573281987662,21,201016,3,2,1,1,0
-0.393560187078875,21,201016,3,2,1,1,0
-0.0489679230000446,21,201016,3,2,1,1,0
-0.324006250166029,21,201016,3,2,1,1,0
-0.477535432529965,21,201016,3,2,1,1,0
-0.42153706398312,21,201016,3,2,1,1,0
-0.271901495401946,21,201016,3,2,1,1,0
-0.145844435930293,21,201016,3,2,1,1,0
-0.160533899795118,21,201016,3,2,1,1,0
-0.480466465034707,21,201016,3,2,1,1,0
-0.387107183400166,21,201016,3,2,1,1,0
-0.407119998094729,21,201016,3,2,1,1,0
-0.417010900655949,21,201016,3,2,1,1,0
-0.104448659358725,21,201016,3,2,1,1,0
-0.0113644309350315,21,201016,3,2,1,1,0
-0.422202784473888,21,201016,3,2,1,1,0
-0.49735663092004,21,201016,3,2,1,1,0
-0.274210934379368,21,201016,3,2,1,1,0
-0.326815935102853,21,201016,3,2,1,1,0
-0.51368432482731,21,201016,3,2,1,1,0
-0.204279571107462,21,201016,3,2,1,1,0
-0.255600976293813,21,201016,3,2,1,1,0
-0.289530418455588,21,201016,3,2,1,1,0
-0.400790358579049,21,201016,3,2,1,1,0
-0.0703912635916342,21,201016,3,2,1,1,0
0.166539285895948,21,201016,3,2,1,1,0
-0.222894835970301,21,201016,3,2,1,1,0
-0.320954133294895,21,201016,3,2,1,1,0
-0.211119049142197,21,201016,3,2,1,1,0
-0.317018789108162,21,201016,3,2,1,1,0
-0.285508855978802,21,201016,3,2,1,1,0
-0.271310417584487,21,201016,3,2,1,1,0
-0.184763761734031,21,201016,3,2,1,1,0
-0.056736583382947,21,201016,3,2,1,1,0
-0.0773522099080523,21,201016,3,2,1,1,0
-0.361617478649292,21,201016,3,2,1,1,0
-0.104116282414634,21,201016,3,2,1,1,0
-0.25166267370847,21,201016,3,2,1,1,0
-0.236050527608848,21,201016,3,2,1,1,0
-0.524390050858557,21,201016,3,2,1,1,0
-0.261859338731709,21,201016,3,2,1,1,0
-0.366930479208787,21,201016,3,2,1,1,0
0.0370389839188145,21,201016,3,2,1,1,0
-0.262639483363544,21,201016,3,2,1,1,0
-0.379194040592114,21,201016,3,2,1,1,0
-0.181560170850628,21,201016,3,2,1,1,0
-0.476897227585442,21,201016,3,2,1,1,0
0.363768487826001,21,201016,3,2,1,1,0
-0.372757572169718,21,201016,3,2,1,1,0
-0.438950811031423,21,201016,3,2,1,1,0
0.271824187431405,21,201016,3,2,1,1,0
-0.000337828981675037,21,201016,3,2,1,1,0
-0.2156832868366,21,201016,3,2,1,1,0
-0.115223836289712,21,201016,3,2,1,1,0
-0.128005876895285,21,201016,3,2,1,1,0
0.131539207004798,21,201016,3,2,1,1,0
-0.155375316965285,21,201016,3,2,1,1,0
0.0178510056486398,21,201016,3,2,1,1,0
-0.59129980268975,21,201016,3,2,1,1,0
0.0287589441759358,21,201016,3,2,1,1,0
-0.393548246896184,21,201016,3,2,1,1,0
-0.0137900737511183,21,201016,3,2,1,1,0
-0.461357485139519,21,201016,3,2,1,1,0
-0.182597773278408,21,201016,3,2,1,1,0
0.29657947488697,21,201016,3,2,1,1,0
-0.233462008153961,21,201016,3,2,1,1,0
-0.152525371564921,21,201016,3,2,1,1,0
-0.501279160296189,21,201016,3,2,1,1,0
-0.289752241733695,21,201016,3,2,1,1,0
-0.0644777974834158,21,201016,3,2,1,1,0
-0.210330617273068,21,201016,3,2,1,1,0
-0.392090205855566,21,201016,3,2,1,1,0
-0.345662015855651,21,201016,3,2,1,1,0
-0.0736453777331141,21,201016,3,2,1,1,0
0.234291962017447,21,201016,3,2,1,1,0
-0.156642301916756,21,201016,3,2,1,1,0
0.0506129063677292,21,201016,3,2,1,1,0
-0.321691869161729,21,201016,3,2,1,1,0
-0.0937255901601962,21,201016,3,2,1,1,0
-0.0731225809105118,21,201016,3,2,1,1,0
-0.36938496806461,21,201016,3,2,1,1,0
0.053809498928746,21,201016,3,2,1,1,0
0.154152862680982,21,201016,3,2,1,1,0
-0.200641414824925,21,201016,3,2,1,1,0
-0.191573281987662,21,201016,3,2,1,1,0
-0.393560187078875,21,201016,3,2,1,1,0
-0.0489679230000446,21,201016,3,2,1,1,0
-0.324006250166029,21,201016,3,2,1,1,0
-0.477535432529965,21,201016,3,2,1,1,0
-0.42153706398312,21,201016,3,2,1,1,0
-0.271901495401946,21,201016,3,2,1,1,0
-0.145844435930293,21,201016,3,2,1,1,0
-0.160533899795118,21,201016,3,2,1,1,0
-0.480466465034707,21,201016,3,2,1,1,0
-0.387107183400166,21,201016,3,2,1,1,0
-0.407119998094729,21,201016,3,2,1,1,0
-0.417010900655949,21,201016,3,2,1,1,0
-0.104448659358725,21,201016,3,2,1,1,0
-0.0113644309350315,21,201016,3,2,1,1,0
-0.422202784473888,21,201016,3,2,1,1,0
-0.49735663092004,21,201016,3,2,1,1,0
-0.274210934379368,21,201016,3,2,1,1,0
-0.326815935102853,21,201016,3,2,1,1,0
-0.51368432482731,21,201016,3,2,1,1,0
-0.204279571107462,21,201016,3,2,1,1,0
-0.255600976293813,21,201016,3,2,1,1,0
-0.289530418455588,21,201016,3,2,1,1,0
-0.400790358579049,21,201016,3,2,1,1,0
-0.179392519819836,21,201016,3,2,1,1,0
-0.0461621847106314,21,201016,3,2,1,1,0
-0.190803366885045,21,201016,3,2,1,1,0
-0.232261159880529,21,201016,3,2,1,1,0
-0.218155948736421,21,201016,3,2,1,1,0
0.192430996254775,21,201016,3,2,1,1,0
-0.0136430332899868,21,201016,3,2,1,1,0
0.0479282260275437,21,201016,3,2,1,1,0
0.0430486385169891,21,201016,3,2,1,1,0
0.0936504763160494,21,201016,3,2,1,1,0
0.357936024289451,21,201016,3,2,1,1,0
-0.0118212979302462,21,201016,3,2,1,1,0
0.162933982710701,21,201016,3,2,1,1,0
-0.233128176536903,21,201016,3,2,1,1,0
-0.236508751120246,21,201016,3,2,1,1,0
-0.0988047418114771,21,201016,3,2,1,1,0
0.220089949918184,21,201016,3,2,1,1,0
-0.130616918076105,21,201016,3,2,1,1,0
-0.399724514687878,21,201016,3,2,1,1,0
0.383060705263874,24,201113,1,2,1,1,0
-0.354899570445731,24,201113,1,2,1,1,0
-0.118033349023652,24,201113,1,2,1,1,0
-0.106326683799309,24,201113,1,2,1,1,0
-0.447500832117174,24,201113,1,2,1,1,0
-0.0855061459439825,24,201113,1,2,1,1,0
0.177858772604867,24,201113,1,2,1,1,0
0.134628806223396,24,201113,1,2,1,1,0
-0.0795449274198967,24,201113,1,2,1,1,0
-0.200349106229746,24,201113,1,2,1,1,0
-0.263432435614445,24,201113,1,2,1,1,0
-0.138179319805089,24,201113,1,2,1,1,0
-0.242533382029274,24,201113,1,2,1,1,0
-0.086790098513801,24,201113,1,2,1,1,0
-0.408270525078423,24,201113,1,2,1,1,0
-0.131032455153525,24,201113,1,2,1,1,0
-0.339620387074084,24,201113,1,2,1,1,0
-0.167333247017581,24,201113,1,2,1,1,0
-0.486807486833942,24,201113,1,2,1,1,0
-0.00689631531424445,24,201113,1,2,1,1,0
-0.455632596400656,24,201113,1,2,1,1,0
-0.165242382891116,24,201113,1,2,1,1,0
-0.411303066690292,24,201113,1,2,1,1,0
-0.522474594097546,24,201113,1,2,1,1,0
-0.276898778857462,24,201113,1,2,1,1,0
0.168454965749568,24,201113,1,2,1,1,0
-0.264181633007843,24,201113,1,2,1,1,0
-0.153086413196026,24,201113,1,2,1,1,0
-0.374770069627745,24,201113,1,2,1,1,0
-0.216927340459776,24,201113,1,2,1,1,0
-0.319945818068829,24,201113,1,2,1,1,0
-0.460534743802328,24,201113,1,2,1,1,0
0.108153317371155,24,201113,1,2,1,1,0
-0.224132865581905,24,201113,1,2,1,1,0
-0.4935518997751,24,201113,1,2,1,1,0
-0.339254092930922,24,201113,1,2,1,1,0
-0.210033573651558,24,201113,1,2,1,1,0
-0.254381513339609,24,201113,1,2,1,1,0
0.181896817594404,24,201113,1,2,1,1,0
-0.131468293016889,24,201113,1,2,1,1,0
0.454949711934531,24,201113,1,2,1,1,0
-0.403353440923423,24,201113,1,2,1,1,0
-0.209422017981545,24,201113,1,2,1,1,0
-0.477964771475408,24,201113,1,2,1,1,0
-0.190071297018742,24,201113,1,2,1,1,0
-0.725231823750458,24,201113,1,2,1,1,0
0.2957502965901,24,201113,1,2,1,1,0
-0.735618769388673,24,201113,1,2,1,1,0
0.383060705263874,24,201113,1,2,1,1,0
-0.354899570445731,24,201113,1,2,1,1,0
-0.118033349023652,24,201113,1,2,1,1,0
-0.106326683799309,24,201113,1,2,1,1,0
-0.447500832117174,24,201113,1,2,1,1,0
-0.0855061459439825,24,201113,1,2,1,1,0
0.177858772604867,24,201113,1,2,1,1,0
0.134628806223396,24,201113,1,2,1,1,0
-0.0795449274198967,24,201113,1,2,1,1,0
-0.200349106229746,24,201113,1,2,1,1,0
-0.263432435614445,24,201113,1,2,1,1,0
-0.138179319805089,24,201113,1,2,1,1,0
-0.242533382029274,24,201113,1,2,1,1,0
-0.086790098513801,24,201113,1,2,1,1,0
-0.408270525078423,24,201113,1,2,1,1,0
-0.131032455153525,24,201113,1,2,1,1,0
-0.339620387074084,24,201113,1,2,1,1,0
-0.167333247017581,24,201113,1,2,1,1,0
-0.486807486833942,24,201113,1,2,1,1,0
-0.00689631531424445,24,201113,1,2,1,1,0
-0.455632596400656,24,201113,1,2,1,1,0
-0.165242382891116,24,201113,1,2,1,1,0
-0.411303066690292,24,201113,1,2,1,1,0
-0.522474594097546,24,201113,1,2,1,1,0
-0.276898778857462,24,201113,1,2,1,1,0
0.168454965749568,24,201113,1,2,1,1,0
-0.264181633007843,24,201113,1,2,1,1,0
-0.153086413196026,24,201113,1,2,1,1,0
-0.374770069627745,24,201113,1,2,1,1,0
-0.216927340459776,24,201113,1,2,1,1,0
-0.319945818068829,24,201113,1,2,1,1,0
-0.460534743802328,24,201113,1,2,1,1,0
0.108153317371155,24,201113,1,2,1,1,0
-0.224132865581905,24,201113,1,2,1,1,0
-0.4935518997751,24,201113,1,2,1,1,0
-0.339254092930922,24,201113,1,2,1,1,0
-0.210033573651558,24,201113,1,2,1,1,0
-0.254381513339609,24,201113,1,2,1,1,0
0.181896817594404,24,201113,1,2,1,1,0
-0.131468293016889,24,201113,1,2,1,1,0
0.454949711934531,24,201113,1,2,1,1,0
-0.403353440923423,24,201113,1,2,1,1,0
-0.209422017981545,24,201113,1,2,1,1,0
-0.477964771475408,24,201113,1,2,1,1,0
-0.190071297018742,24,201113,1,2,1,1,0
-0.725231823750458,24,201113,1,2,1,1,0
0.2957502965901,24,201113,1,2,1,1,0
-0.735618769388673,24,201113,1,2,1,1,0
-0.645864803976351,24,201113,1,2,1,1,0
0.654213372907608,24,201113,1,2,1,1,0
-0.370509337379912,24,201113,1,2,1,1,0
-0.0165341449898625,24,201113,1,2,1,1,0
-0.542665981107899,24,201113,1,2,1,1,0
0.390018077826346,24,201113,1,2,1,1,0
0.134508247333144,24,201113,1,2,1,1,0
-0.541619143209526,24,201113,1,2,1,1,0
0.423879832355325,24,201113,1,2,1,1,0
-0.131563838124149,24,201113,1,2,1,1,0
0.0912010985951879,24,201113,1,2,1,1,0
0.275149530880378,24,201113,1,2,1,1,0
0.360434412692152,24,201113,1,2,1,1,0
-0.0960720985123858,24,201113,1,2,1,1,0
-0.0943057721441249,24,201114,2,2,1,1,0
-0.158807638897712,24,201114,2,2,1,1,0
-0.242498566663061,24,201114,2,2,1,1,0
-0.153563959727314,24,201114,2,2,1,1,0
-0.26650393279597,24,201114,2,2,1,1,0
-0.162214127302191,24,201114,2,2,1,1,0
-0.283229513794977,24,201114,2,2,1,1,0
-0.351521132938244,24,201114,2,2,1,1,0
-0.436663696687837,24,201114,2,2,1,1,0
0.117605429231386,24,201114,2,2,1,1,0
0.0840661030079529,24,201114,2,2,1,1,0
0.0700375272162664,24,201114,2,2,1,1,0
-0.227682767857451,24,201114,2,2,1,1,0
0.0338294170142404,24,201114,2,2,1,1,0
-0.152208262560091,24,201114,2,2,1,1,0
-0.0411552303824776,24,201114,2,2,1,1,0
0.0297220108342505,24,201114,2,2,1,1,0
0.0423992119979353,24,201114,2,2,1,1,0
-0.511012164547713,24,201114,2,2,1,1,0
0.0785605436924189,24,201114,2,2,1,1,0
-0.287857962504447,24,201114,2,2,1,1,0
0.0575489343898813,24,201114,2,2,1,1,0
-0.165120178457944,24,201114,2,2,1,1,0
-0.14406789915298,24,201114,2,2,1,1,0
0.0511043027648104,24,201114,2,2,1,1,0
0.173782573546353,24,201114,2,2,1,1,0
-0.207323610320988,24,201114,2,2,1,1,0
-0.0557467032330462,24,201114,2,2,1,1,0
-0.159363032249777,24,201114,2,2,1,1,0
0.239447957550393,24,201114,2,2,1,1,0
-0.0784600066330303,24,201114,2,2,1,1,0
-0.387898775616922,24,201114,2,2,1,1,0
-0.23981257445958,24,201114,2,2,1,1,0
-0.0580315066212521,24,201114,2,2,1,1,0
0.418966155501238,24,201114,2,2,1,1,0
-0.0818870779637192,24,201114,2,2,1,1,0
-0.411546189123637,24,201114,2,2,1,1,0
-0.465312846345442,24,201114,2,2,1,1,0
0.0564438561232724,24,201114,2,2,1,1,0
0.351718749003071,24,201114,2,2,1,1,0
-0.273297451114003,24,201114,2,2,1,1,0
-0.708277472868168,24,201114,2,2,1,1,0
-0.0812093894141536,24,201114,2,2,1,1,0
-0.287490736837222,24,201114,2,2,1,1,0
0.0188641963338056,24,201114,2,2,1,1,0
0.238213278805482,24,201114,2,2,1,1,0
-0.166201538333567,24,201114,2,2,1,1,0
-0.0834630096416948,24,201114,2,2,1,1,0
-0.130493961678882,24,201114,2,2,1,1,0
-0.406275916270179,24,201114,2,2,1,1,0
-0.137785679762861,24,201114,2,2,1,1,0
-0.123002558061132,24,201114,2,2,1,1,0
-0.289367924512382,24,201114,2,2,1,1,0
-0.20106292156593,24,201114,2,2,1,1,0
-0.150352008381712,24,201114,2,2,1,1,0
-0.187319645276754,24,201114,2,2,1,1,0
-0.304146097912895,24,201114,2,2,1,1,0
-0.207735398718162,24,201114,2,2,1,1,0
-0.265654192259305,24,201114,2,2,1,1,0
-0.383396197830058,24,201114,2,2,1,1,0
-0.174110146165278,24,201114,2,2,1,1,0
-0.335522262802715,24,201114,2,2,1,1,0
-0.132918685628339,24,201114,2,2,1,1,0
-0.00264764073953764,24,201114,2,2,1,1,0
-0.376358862959019,24,201114,2,2,1,1,0
-0.121945876642617,24,201114,2,2,1,1,0
-0.103333763042438,24,201114,2,2,1,1,0
-0.322998749649802,24,201114,2,2,1,1,0
-0.204050397810551,24,201114,2,2,1,1,0
0.244624891489812,24,201114,2,2,1,1,0
-0.326258394343344,24,201114,2,2,1,1,0
-0.179887141991083,24,201114,2,2,1,1,0
-0.287252191647194,24,201114,2,2,1,1,0
-0.263624548906334,24,201114,2,2,1,1,0
-0.283355295457628,24,201114,2,2,1,1,0
0.188031599104628,24,201114,2,2,1,1,0
-0.290193028544269,24,201114,2,2,1,1,0
0.0564369249281415,24,201114,2,2,1,1,0
-0.312319934502733,24,201114,2,2,1,1,0
-0.440214114518423,24,201114,2,2,1,1,0
-0.23521969342162,24,201114,2,2,1,1,0
0.222978669299382,24,201114,2,2,1,1,0
-0.0208601344968594,24,201114,2,2,1,1,0
-0.0943057721441249,24,201114,2,2,1,1,0
-0.158807638897712,24,201114,2,2,1,1,0
-0.242498566663061,24,201114,2,2,1,1,0
-0.153563959727314,24,201114,2,2,1,1,0
-0.26650393279597,24,201114,2,2,1,1,0
-0.162214127302191,24,201114,2,2,1,1,0
-0.283229513794977,24,201114,2,2,1,1,0
-0.351521132938244,24,201114,2,2,1,1,0
-0.436663696687837,24,201114,2,2,1,1,0
0.117605429231386,24,201114,2,2,1,1,0
0.0840661030079529,24,201114,2,2,1,1,0
0.0700375272162664,24,201114,2,2,1,1,0
-0.227682767857451,24,201114,2,2,1,1,0
0.0338294170142404,24,201114,2,2,1,1,0
-0.152208262560091,24,201114,2,2,1,1,0
-0.0411552303824776,24,201114,2,2,1,1,0
0.0297220108342505,24,201114,2,2,1,1,0
0.0423992119979353,24,201114,2,2,1,1,0
-0.511012164547713,24,201114,2,2,1,1,0
0.0785605436924189,24,201114,2,2,1,1,0
-0.287857962504447,24,201114,2,2,1,1,0
0.0575489343898813,24,201114,2,2,1,1,0
-0.165120178457944,24,201114,2,2,1,1,0
-0.14406789915298,24,201114,2,2,1,1,0
0.0511043027648104,24,201114,2,2,1,1,0
0.173782573546353,24,201114,2,2,1,1,0
-0.207323610320988,24,201114,2,2,1,1,0
-0.0557467032330462,24,201114,2,2,1,1,0
-0.159363032249777,24,201114,2,2,1,1,0
0.239447957550393,24,201114,2,2,1,1,0
-0.0784600066330303,24,201114,2,2,1,1,0
-0.387898775616922,24,201114,2,2,1,1,0
-0.23981257445958,24,201114,2,2,1,1,0
-0.0580315066212521,24,201114,2,2,1,1,0
0.418966155501238,24,201114,2,2,1,1,0
-0.0818870779637192,24,201114,2,2,1,1,0
-0.411546189123637,24,201114,2,2,1,1,0
-0.465312846345442,24,201114,2,2,1,1,0
0.0564438561232724,24,201114,2,2,1,1,0
0.351718749003071,24,201114,2,2,1,1,0
-0.273297451114003,24,201114,2,2,1,1,0
-0.708277472868168,24,201114,2,2,1,1,0
-0.0812093894141536,24,201114,2,2,1,1,0
-0.287490736837222,24,201114,2,2,1,1,0
0.0188641963338056,24,201114,2,2,1,1,0
0.238213278805482,24,201114,2,2,1,1,0
-0.166201538333567,24,201114,2,2,1,1,0
-0.0834630096416948,24,201114,2,2,1,1,0
-0.130493961678882,24,201114,2,2,1,1,0
-0.406275916270179,24,201114,2,2,1,1,0
-0.137785679762861,24,201114,2,2,1,1,0
-0.123002558061132,24,201114,2,2,1,1,0
-0.289367924512382,24,201114,2,2,1,1,0
-0.20106292156593,24,201114,2,2,1,1,0
-0.150352008381712,24,201114,2,2,1,1,0
-0.187319645276754,24,201114,2,2,1,1,0
-0.304146097912895,24,201114,2,2,1,1,0
-0.207735398718162,24,201114,2,2,1,1,0
-0.265654192259305,24,201114,2,2,1,1,0
-0.383396197830058,24,201114,2,2,1,1,0
-0.174110146165278,24,201114,2,2,1,1,0
-0.335522262802715,24,201114,2,2,1,1,0
-0.132918685628339,24,201114,2,2,1,1,0
-0.00264764073953764,24,201114,2,2,1,1,0
-0.376358862959019,24,201114,2,2,1,1,0
-0.121945876642617,24,201114,2,2,1,1,0
-0.103333763042438,24,201114,2,2,1,1,0
-0.322998749649802,24,201114,2,2,1,1,0
-0.204050397810551,24,201114,2,2,1,1,0
0.244624891489812,24,201114,2,2,1,1,0
-0.326258394343344,24,201114,2,2,1,1,0
-0.179887141991083,24,201114,2,2,1,1,0
-0.287252191647194,24,201114,2,2,1,1,0
-0.263624548906334,24,201114,2,2,1,1,0
-0.283355295457628,24,201114,2,2,1,1,0
0.188031599104628,24,201114,2,2,1,1,0
-0.290193028544269,24,201114,2,2,1,1,0
0.0564369249281415,24,201114,2,2,1,1,0
-0.312319934502733,24,201114,2,2,1,1,0
-0.440214114518423,24,201114,2,2,1,1,0
-0.23521969342162,24,201114,2,2,1,1,0
-0.129220883945859,24,201115,3,2,1,1,0
-0.418424255582376,24,201115,3,2,1,1,0
-0.196582168118337,24,201115,3,2,1,1,0
0.0424513524024682,24,201115,3,2,1,1,0
-0.342738214729314,24,201115,3,2,1,1,0
-0.252642455152068,24,201115,3,2,1,1,0
